[20:00:17.959] Sistema iniciado con 3 hilos
[20:00:17.968] Marcado inicial: [3, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]
[20:00:23.932] T6 | Marcado: [0,0,1,0,0,0,1,0,0,0,0,3]
[20:00:23.948] T11 | Marcado: [1,0,1,0,0,0,1,0,0,0,0,2]
[20:00:23.949] T0 | Marcado: [0,1,0,0,0,0,1,0,0,0,0,2]
[20:00:23.949] T1 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:24.013] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:24.014] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:24.015] T1 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:24.029] T11 | Marcado: [1,0,1,2,0,0,1,0,0,0,0,0]
[20:00:24.029] T0 | Marcado: [0,1,0,2,0,0,1,0,0,0,0,0]
[20:00:24.029] T1 | Marcado: [0,0,1,3,0,0,1,0,0,0,0,0]
[20:00:24.051] T7 | Marcado: [0,0,1,2,0,0,0,0,1,0,0,0]
[20:00:24.051] T8 | Marcado: [0,0,1,2,0,0,0,0,0,1,0,0]
[20:00:24.133] T9 | Marcado: [0,0,1,2,0,0,0,0,0,0,1,0]
[20:00:24.215] T10 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:24.217] T5 | Marcado: [0,0,1,1,0,0,0,1,0,0,0,1]
[20:00:24.217] T6 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:24.218] T2 | Marcado: [0,0,1,0,1,0,0,0,0,0,0,2]
[20:00:24.218] T3 | Marcado: [0,0,1,0,0,1,0,0,0,0,0,2]
[20:00:24.299] T11 | Marcado: [1,0,1,0,0,1,0,0,0,0,0,1]
[20:00:24.299] T4 | Marcado: [1,0,1,0,0,0,1,0,0,0,0,2]
[20:00:24.300] T0 | Marcado: [0,1,0,0,0,0,1,0,0,0,0,2]
[20:00:24.300] T1 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:24.320] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:24.324] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:24.324] T1 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:24.400] T11 | Marcado: [1,0,1,2,0,0,1,0,0,0,0,0]
[20:00:24.401] T0 | Marcado: [0,1,0,2,0,0,1,0,0,0,0,0]
[20:00:24.401] T1 | Marcado: [0,0,1,3,0,0,1,0,0,0,0,0]
[20:00:24.402] T5 | Marcado: [0,0,1,2,0,0,0,1,0,0,0,0]
[20:00:24.402] T6 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:24.436] T7 | Marcado: [0,0,1,1,0,0,0,0,1,0,0,1]
[20:00:24.436] T8 | Marcado: [0,0,1,1,0,0,0,0,0,1,0,1]
[20:00:24.484] T11 | Marcado: [1,0,1,1,0,0,0,0,0,1,0,0]
[20:00:24.485] T0 | Marcado: [0,1,0,1,0,0,0,0,0,1,0,0]
[20:00:24.486] T1 | Marcado: [0,0,1,2,0,0,0,0,0,1,0,0]
[20:00:24.519] T9 | Marcado: [0,0,1,2,0,0,0,0,0,0,1,0]
[20:00:24.600] T10 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:24.604] T5 | Marcado: [0,0,1,1,0,0,0,1,0,0,0,1]
[20:00:24.607] T6 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:24.613] T2 | Marcado: [0,0,1,0,1,0,0,0,0,0,0,2]
[20:00:24.613] T3 | Marcado: [0,0,1,0,0,1,0,0,0,0,0,2]
[20:00:24.687] T11 | Marcado: [1,0,1,0,0,1,0,0,0,0,0,1]
[20:00:24.688] T0 | Marcado: [0,1,0,0,0,1,0,0,0,0,0,1]
[20:00:24.688] T1 | Marcado: [0,0,1,1,0,1,0,0,0,0,0,1]
[20:00:24.694] T4 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:24.703] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:24.704] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:24.705] T1 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:24.789] T5 | Marcado: [0,0,1,1,0,0,0,1,0,0,0,1]
[20:00:24.790] T6 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:24.803] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:24.805] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:24.807] T7 | Marcado: [0,1,0,0,0,0,0,0,1,0,0,1]
[20:00:24.815] T8 | Marcado: [0,1,0,0,0,0,0,0,0,1,0,1]
[20:00:24.815] T1 | Marcado: [0,0,1,1,0,0,0,0,0,1,0,1]
[20:00:24.873] T11 | Marcado: [1,0,1,1,0,0,0,0,0,1,0,0]
[20:00:24.877] T0 | Marcado: [0,1,0,1,0,0,0,0,0,1,0,0]
[20:00:24.878] T1 | Marcado: [0,0,1,2,0,0,0,0,0,1,0,0]
[20:00:24.896] T9 | Marcado: [0,0,1,2,0,0,0,0,0,0,1,0]
[20:00:24.978] T10 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:24.982] T2 | Marcado: [0,0,1,1,1,0,0,0,0,0,0,1]
[20:00:24.982] T3 | Marcado: [0,0,1,1,0,1,0,0,0,0,0,1]
[20:00:25.063] T4 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:25.066] T5 | Marcado: [0,0,1,0,0,0,0,1,0,0,0,2]
[20:00:25.066] T6 | Marcado: [0,0,1,0,0,0,1,0,0,0,0,3]
[20:00:25.084] T11 | Marcado: [1,0,1,0,0,0,1,0,0,0,0,2]
[20:00:25.085] T0 | Marcado: [0,1,0,0,0,0,1,0,0,0,0,2]
[20:00:25.085] T1 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:25.147] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:25.149] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:25.149] T1 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:25.164] T11 | Marcado: [1,0,1,2,0,0,1,0,0,0,0,0]
[20:00:25.169] T0 | Marcado: [0,1,0,2,0,0,1,0,0,0,0,0]
[20:00:25.176] T1 | Marcado: [0,0,1,3,0,0,1,0,0,0,0,0]
[20:00:25.187] T7 | Marcado: [0,0,1,2,0,0,0,0,1,0,0,0]
[20:00:25.200] T8 | Marcado: [0,0,1,2,0,0,0,0,0,1,0,0]
[20:00:25.282] T9 | Marcado: [0,0,1,2,0,0,0,0,0,0,1,0]
[20:00:25.364] T10 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:25.366] T5 | Marcado: [0,0,1,1,0,0,0,1,0,0,0,1]
[20:00:25.366] T6 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:25.371] T2 | Marcado: [0,0,1,0,1,0,0,0,0,0,0,2]
[20:00:25.374] T3 | Marcado: [0,0,1,0,0,1,0,0,0,0,0,2]
[20:00:25.446] T11 | Marcado: [1,0,1,0,0,1,0,0,0,0,0,1]
[20:00:25.447] T0 | Marcado: [0,1,0,0,0,1,0,0,0,0,0,1]
[20:00:25.472] T1 | Marcado: [0,0,1,1,0,1,0,0,0,0,0,1]
[20:00:25.472] T4 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:25.473] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:25.473] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:25.473] T1 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:25.574] T5 | Marcado: [0,0,1,1,0,0,0,1,0,0,0,1]
[20:00:25.574] T11 | Marcado: [1,0,1,1,0,0,0,1,0,0,0,0]
[20:00:25.574] T6 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:25.574] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:25.576] T1 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:25.576] T7 | Marcado: [0,0,1,1,0,0,0,0,1,0,0,1]
[20:00:25.576] T8 | Marcado: [0,0,1,1,0,0,0,0,0,1,0,1]
[20:00:25.656] T11 | Marcado: [1,0,1,1,0,0,0,0,0,1,0,0]
[20:00:25.656] T9 | Marcado: [1,0,1,1,0,0,0,0,0,0,1,0]
[20:00:25.657] T0 | Marcado: [0,1,0,1,0,0,0,0,0,0,1,0]
[20:00:25.657] T1 | Marcado: [0,0,1,2,0,0,0,0,0,0,1,0]
[20:00:25.737] T10 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:25.742] T2 | Marcado: [0,0,1,1,1,0,0,0,0,0,0,1]
[20:00:25.742] T3 | Marcado: [0,0,1,1,0,1,0,0,0,0,0,1]
[20:00:25.825] T4 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:25.828] T5 | Marcado: [0,0,1,0,0,0,0,1,0,0,0,2]
[20:00:25.828] T6 | Marcado: [0,0,1,0,0,0,1,0,0,0,0,3]
[20:00:25.839] T11 | Marcado: [1,0,1,0,0,0,1,0,0,0,0,2]
[20:00:25.843] T0 | Marcado: [0,1,0,0,0,0,1,0,0,0,0,2]
[20:00:25.846] T1 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:25.909] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:25.913] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:25.914] T1 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:25.926] T11 | Marcado: [1,0,1,2,0,0,1,0,0,0,0,0]
[20:00:25.926] T0 | Marcado: [0,1,0,2,0,0,1,0,0,0,0,0]
[20:00:25.926] T1 | Marcado: [0,0,1,3,0,0,1,0,0,0,0,0]
[20:00:25.948] T7 | Marcado: [0,0,1,2,0,0,0,0,1,0,0,0]
[20:00:25.952] T8 | Marcado: [0,0,1,2,0,0,0,0,0,1,0,0]
[20:00:26.041] T9 | Marcado: [0,0,1,2,0,0,0,0,0,0,1,0]
[20:00:26.122] T10 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:26.127] T2 | Marcado: [0,0,1,1,1,0,0,0,0,0,0,1]
[20:00:26.130] T3 | Marcado: [0,0,1,1,0,1,0,0,0,0,0,1]
[20:00:26.230] T11 | Marcado: [1,0,1,1,0,1,0,0,0,0,0,0]
[20:00:26.232] T4 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:26.232] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:26.232] T1 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:26.238] T5 | Marcado: [0,0,1,1,0,0,0,1,0,0,0,1]
[20:00:26.240] T6 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:26.321] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:26.322] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:26.322] T1 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:26.335] T11 | Marcado: [1,0,1,2,0,0,1,0,0,0,0,0]
[20:00:26.349] T7 | Marcado: [1,0,1,1,0,0,0,0,1,0,0,0]
[20:00:26.360] T0 | Marcado: [0,1,0,1,0,0,0,0,1,0,0,0]
[20:00:26.361] T1 | Marcado: [0,0,1,2,0,0,0,0,1,0,0,0]
[20:00:26.361] T8 | Marcado: [0,0,1,2,0,0,0,0,0,1,0,0]
[20:00:26.478] T9 | Marcado: [0,0,1,2,0,0,0,0,0,0,1,0]
[20:00:26.560] T10 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:26.562] T5 | Marcado: [0,0,1,1,0,0,0,1,0,0,0,1]
[20:00:26.562] T6 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:26.568] T2 | Marcado: [0,0,1,0,1,0,0,0,0,0,0,2]
[20:00:26.578] T3 | Marcado: [0,0,1,0,0,1,0,0,0,0,0,2]
[20:00:26.643] T11 | Marcado: [1,0,1,0,0,1,0,0,0,0,0,1]
[20:00:26.643] T0 | Marcado: [0,1,0,0,0,1,0,0,0,0,0,1]
[20:00:26.644] T1 | Marcado: [0,0,1,1,0,1,0,0,0,0,0,1]
[20:00:26.659] T4 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:26.663] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:26.672] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:26.672] T1 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:26.744] T5 | Marcado: [0,0,1,1,0,0,0,1,0,0,0,1]
[20:00:26.745] T6 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:26.764] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:26.779] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:26.779] T7 | Marcado: [0,1,0,0,0,0,0,0,1,0,0,1]
[20:00:26.779] T8 | Marcado: [0,1,0,0,0,0,0,0,0,1,0,1]
[20:00:26.780] T1 | Marcado: [0,0,1,1,0,0,0,0,0,1,0,1]
[20:00:26.827] T11 | Marcado: [1,0,1,1,0,0,0,0,0,1,0,0]
[20:00:26.827] T0 | Marcado: [0,1,0,1,0,0,0,0,0,1,0,0]
[20:00:26.828] T1 | Marcado: [0,0,1,2,0,0,0,0,0,1,0,0]
[20:00:26.860] T9 | Marcado: [0,0,1,2,0,0,0,0,0,0,1,0]
[20:00:26.941] T10 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:26.942] T5 | Marcado: [0,0,1,1,0,0,0,1,0,0,0,1]
[20:00:26.943] T6 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:26.953] T2 | Marcado: [0,0,1,0,1,0,0,0,0,0,0,2]
[20:00:26.959] T3 | Marcado: [0,0,1,0,0,1,0,0,0,0,0,2]
[20:00:27.026] T11 | Marcado: [1,0,1,0,0,1,0,0,0,0,0,1]
[20:00:27.027] T0 | Marcado: [0,1,0,0,0,1,0,0,0,0,0,1]
[20:00:27.027] T1 | Marcado: [0,0,1,1,0,1,0,0,0,0,0,1]
[20:00:27.054] T4 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:27.055] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:27.055] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:27.055] T1 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:27.128] T5 | Marcado: [0,0,1,1,0,0,0,1,0,0,0,1]
[20:00:27.129] T6 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:27.161] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:27.162] T7 | Marcado: [1,0,1,0,0,0,0,0,1,0,0,1]
[20:00:27.162] T8 | Marcado: [1,0,1,0,0,0,0,0,0,1,0,1]
[20:00:27.162] T0 | Marcado: [0,1,0,0,0,0,0,0,0,1,0,1]
[20:00:27.162] T1 | Marcado: [0,0,1,1,0,0,0,0,0,1,0,1]
[20:00:27.211] T11 | Marcado: [1,0,1,1,0,0,0,0,0,1,0,0]
[20:00:27.212] T0 | Marcado: [0,1,0,1,0,0,0,0,0,1,0,0]
[20:00:27.212] T1 | Marcado: [0,0,1,2,0,0,0,0,0,1,0,0]
[20:00:27.243] T9 | Marcado: [0,0,1,2,0,0,0,0,0,0,1,0]
[20:00:27.344] T10 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:27.349] T5 | Marcado: [0,0,1,1,0,0,0,1,0,0,0,1]
[20:00:27.351] T6 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:27.357] T2 | Marcado: [0,0,1,0,1,0,0,0,0,0,0,2]
[20:00:27.357] T3 | Marcado: [0,0,1,0,0,1,0,0,0,0,0,2]
[20:00:27.432] T11 | Marcado: [1,0,1,0,0,1,0,0,0,0,0,1]
[20:00:27.433] T0 | Marcado: [0,1,0,0,0,1,0,0,0,0,0,1]
[20:00:27.433] T1 | Marcado: [0,0,1,1,0,1,0,0,0,0,0,1]
[20:00:27.438] T4 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:27.452] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:27.452] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:27.452] T1 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:27.535] T5 | Marcado: [0,0,1,1,0,0,0,1,0,0,0,1]
[20:00:27.535] T6 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:27.539] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:27.541] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:27.543] T1 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:27.575] T7 | Marcado: [0,0,1,1,0,0,0,0,1,0,0,1]
[20:00:27.575] T8 | Marcado: [0,0,1,1,0,0,0,0,0,1,0,1]
[20:00:27.616] T11 | Marcado: [1,0,1,1,0,0,0,0,0,1,0,0]
[20:00:27.618] T0 | Marcado: [0,1,0,1,0,0,0,0,0,1,0,0]
[20:00:27.619] T1 | Marcado: [0,0,1,2,0,0,0,0,0,1,0,0]
[20:00:27.657] T9 | Marcado: [0,0,1,2,0,0,0,0,0,0,1,0]
[20:00:27.738] T10 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:27.743] T5 | Marcado: [0,0,1,1,0,0,0,1,0,0,0,1]
[20:00:27.743] T6 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:27.745] T2 | Marcado: [0,0,1,0,1,0,0,0,0,0,0,2]
[20:00:27.745] T3 | Marcado: [0,0,1,0,0,1,0,0,0,0,0,2]
[20:00:27.827] T11 | Marcado: [1,0,1,0,0,1,0,0,0,0,0,1]
[20:00:27.827] T4 | Marcado: [1,0,1,0,0,0,1,0,0,0,0,2]
[20:00:27.829] T0 | Marcado: [0,1,0,0,0,0,1,0,0,0,0,2]
[20:00:27.829] T1 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:27.849] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:27.855] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:27.856] T1 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:27.929] T11 | Marcado: [1,0,1,2,0,0,1,0,0,0,0,0]
[20:00:27.930] T5 | Marcado: [1,0,1,1,0,0,0,1,0,0,0,0]
[20:00:27.938] T0 | Marcado: [0,1,0,1,0,0,0,1,0,0,0,0]
[20:00:27.938] T1 | Marcado: [0,0,1,2,0,0,0,1,0,0,0,0]
[20:00:27.938] T6 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:27.960] T7 | Marcado: [0,0,1,1,0,0,0,0,1,0,0,1]
[20:00:27.960] T8 | Marcado: [0,0,1,1,0,0,0,0,0,1,0,1]
[20:00:28.020] T11 | Marcado: [1,0,1,1,0,0,0,0,0,1,0,0]
[20:00:28.021] T0 | Marcado: [0,1,0,1,0,0,0,0,0,1,0,0]
[20:00:28.022] T1 | Marcado: [0,0,1,2,0,0,0,0,0,1,0,0]
[20:00:28.052] T9 | Marcado: [0,0,1,2,0,0,0,0,0,0,1,0]
[20:00:28.143] T10 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:28.146] T5 | Marcado: [0,0,1,1,0,0,0,1,0,0,0,1]
[20:00:28.146] T6 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:28.148] T2 | Marcado: [0,0,1,0,1,0,0,0,0,0,0,2]
[20:00:28.148] T3 | Marcado: [0,0,1,0,0,1,0,0,0,0,0,2]
[20:00:28.228] T11 | Marcado: [1,0,1,0,0,1,0,0,0,0,0,1]
[20:00:28.230] T0 | Marcado: [0,1,0,0,0,1,0,0,0,0,0,1]
[20:00:28.231] T4 | Marcado: [0,1,0,0,0,0,1,0,0,0,0,2]
[20:00:28.231] T1 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:28.251] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:28.256] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:28.257] T1 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:28.331] T11 | Marcado: [1,0,1,2,0,0,1,0,0,0,0,0]
[20:00:28.332] T5 | Marcado: [1,0,1,1,0,0,0,1,0,0,0,0]
[20:00:28.332] T0 | Marcado: [0,1,0,1,0,0,0,1,0,0,0,0]
[20:00:28.333] T6 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:28.333] T1 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:28.357] T7 | Marcado: [0,0,1,1,0,0,0,0,1,0,0,1]
[20:00:28.361] T8 | Marcado: [0,0,1,1,0,0,0,0,0,1,0,1]
[20:00:28.414] T11 | Marcado: [1,0,1,1,0,0,0,0,0,1,0,0]
[20:00:28.415] T0 | Marcado: [0,1,0,1,0,0,0,0,0,1,0,0]
[20:00:28.415] T1 | Marcado: [0,0,1,2,0,0,0,0,0,1,0,0]
[20:00:28.460] T9 | Marcado: [0,0,1,2,0,0,0,0,0,0,1,0]
[20:00:28.543] T10 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:28.546] T2 | Marcado: [0,0,1,1,1,0,0,0,0,0,0,1]
[20:00:28.546] T3 | Marcado: [0,0,1,1,0,1,0,0,0,0,0,1]
[20:00:28.626] T4 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:28.630] T5 | Marcado: [0,0,1,0,0,0,0,1,0,0,0,2]
[20:00:28.630] T6 | Marcado: [0,0,1,0,0,0,1,0,0,0,0,3]
[20:00:28.646] T11 | Marcado: [1,0,1,0,0,0,1,0,0,0,0,2]
[20:00:28.647] T0 | Marcado: [0,1,0,0,0,0,1,0,0,0,0,2]
[20:00:28.647] T1 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:28.712] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:28.712] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:28.712] T1 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:28.726] T11 | Marcado: [1,0,1,2,0,0,1,0,0,0,0,0]
[20:00:28.728] T0 | Marcado: [0,1,0,2,0,0,1,0,0,0,0,0]
[20:00:28.728] T1 | Marcado: [0,0,1,3,0,0,1,0,0,0,0,0]
[20:00:28.750] T7 | Marcado: [0,0,1,2,0,0,0,0,1,0,0,0]
[20:00:28.750] T8 | Marcado: [0,0,1,2,0,0,0,0,0,1,0,0]
[20:00:28.834] T9 | Marcado: [0,0,1,2,0,0,0,0,0,0,1,0]
[20:00:28.917] T10 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:28.919] T2 | Marcado: [0,0,1,1,1,0,0,0,0,0,0,1]
[20:00:28.919] T3 | Marcado: [0,0,1,1,0,1,0,0,0,0,0,1]
[20:00:29.000] T4 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:29.002] T5 | Marcado: [0,0,1,0,0,0,0,1,0,0,0,2]
[20:00:29.002] T6 | Marcado: [0,0,1,0,0,0,1,0,0,0,0,3]
[20:00:29.022] T11 | Marcado: [1,0,1,0,0,0,1,0,0,0,0,2]
[20:00:29.023] T0 | Marcado: [0,1,0,0,0,0,1,0,0,0,0,2]
[20:00:29.024] T1 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:29.083] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:29.084] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:29.084] T1 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:29.108] T11 | Marcado: [1,0,1,2,0,0,1,0,0,0,0,0]
[20:00:29.111] T0 | Marcado: [0,1,0,2,0,0,1,0,0,0,0,0]
[20:00:29.113] T1 | Marcado: [0,0,1,3,0,0,1,0,0,0,0,0]
[20:00:29.125] T7 | Marcado: [0,0,1,2,0,0,0,0,1,0,0,0]
[20:00:29.125] T8 | Marcado: [0,0,1,2,0,0,0,0,0,1,0,0]
[20:00:29.216] T9 | Marcado: [0,0,1,2,0,0,0,0,0,0,1,0]
[20:00:29.299] T10 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:29.301] T2 | Marcado: [0,0,1,1,1,0,0,0,0,0,0,1]
[20:00:29.301] T3 | Marcado: [0,0,1,1,0,1,0,0,0,0,0,1]
[20:00:29.381] T4 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:29.382] T5 | Marcado: [0,0,1,0,0,0,0,1,0,0,0,2]
[20:00:29.382] T6 | Marcado: [0,0,1,0,0,0,1,0,0,0,0,3]
[20:00:29.415] T11 | Marcado: [1,0,1,0,0,0,1,0,0,0,0,2]
[20:00:29.415] T0 | Marcado: [0,1,0,0,0,0,1,0,0,0,0,2]
[20:00:29.416] T1 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:29.462] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:29.463] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
[20:00:29.463] T1 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:29.484] T11 | Marcado: [1,0,1,2,0,0,1,0,0,0,0,0]
[20:00:29.484] T0 | Marcado: [0,1,0,2,0,0,1,0,0,0,0,0]
[20:00:29.485] T1 | Marcado: [0,0,1,3,0,0,1,0,0,0,0,0]
[20:00:29.517] T7 | Marcado: [0,0,1,2,0,0,0,0,1,0,0,0]
[20:00:29.518] T8 | Marcado: [0,0,1,2,0,0,0,0,0,1,0,0]
[20:00:29.600] T9 | Marcado: [0,0,1,2,0,0,0,0,0,0,1,0]
[20:00:29.682] T10 | Marcado: [0,0,1,2,0,0,1,0,0,0,0,1]
[20:00:29.683] T5 | Marcado: [0,0,1,1,0,0,0,1,0,0,0,1]
[20:00:29.683] T6 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:29.689] T2 | Marcado: [0,0,1,0,1,0,0,0,0,0,0,2]
[20:00:29.689] T3 | Marcado: [0,0,1,0,0,1,0,0,0,0,0,2]
[20:00:29.765] T11 | Marcado: [1,0,1,0,0,1,0,0,0,0,0,1]
[20:00:29.765] T0 | Marcado: [0,1,0,0,0,1,0,0,0,0,0,1]
[20:00:29.765] T1 | Marcado: [0,0,1,1,0,1,0,0,0,0,0,1]
[20:00:29.771] T4 | Marcado: [0,0,1,1,0,0,1,0,0,0,0,2]
[20:00:29.784] T11 | Marcado: [1,0,1,1,0,0,1,0,0,0,0,1]
[20:00:29.788] T0 | Marcado: [0,1,0,1,0,0,1,0,0,0,0,1]
